customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid,acquisition_channel,signup_source,onboarding_completed,first_30d_watch_hours,sessions_first_30d,profiles_created,downloads_used,kids_profile_created,recommendation_click_rate,geography,primary_device,plan_tier,user_segment,referral_source,referral_sent,referred_signup_count,is_active_as_of_2025_03_01
NFX001005,2024-02-15,,15.49,monthly,1,Organic Search,Web,1,7.7,4,2,1,0,0.31,India,Roku,Standard,Young Adult,None,0,0,1
NFX001006,2025-02-08,,15.49,monthly,1,Partner Bundle,iOS App,1,6.9,4,3,0,0,0.5,Canada,Web Browser,Standard,Value Seeker,Friend Invite,0,0,1
NFX001007,2023-02-13,2023-09-28,9.99,monthly,1,TV Ad,Android App,0,13.4,8,1,0,1,0.47,Mexico,iPad,Basic,Family,None,0,0,0
NFX001008,2023-03-20,2023-05-07,22.99,monthly,1,Organic Search,Web,0,28.4,12,2,0,0,0.35,Mexico,iPad,Premium,Family,None,1,1,0
NFX001009,2023-08-08,2024-05-21,22.99,monthly,1,Organic Search,Web,1,17.0,9,3,0,0,0.54,Canada,iPad,Premium,Family,None,0,0,0
NFX001010,2023-09-24,,22.99,monthly,1,Referral,Smart TV,1,10.7,5,3,0,0,0.38,India,Smart TV,Premium,Value Seeker,Friend Invite,0,0,1
NFX001011,2023-08-31,2023-09-06,6.99,monthly,1,Partner Bundle,Android App,0,18.5,7,1,0,0,0.41,UK,Web Browser,Mobile,Young Adult,None,0,0,0
NFX001012,2023-11-09,2023-11-10,15.49,monthly,1,Direct,iOS App,1,6.8,4,2,1,0,0.35,Brazil,Web Browser,Standard,Young Adult,None,1,0,0
NFX001013,2023-01-13,2023-12-04,22.99,monthly,1,TV Ad,Web,1,12.6,9,3,1,0,0.39,Mexico,Android Phone,Premium,Casual Viewer,None,0,0,0
NFX001014,2025-01-11,2025-02-07,9.99,monthly,1,TV Ad,iOS App,1,8.9,4,2,0,0,0.46,US,Android Phone,Basic,Value Seeker,None,0,0,0
NFX001015,2024-09-28,,9.99,monthly,1,App Store,iOS App,1,11.3,5,1,0,0,0.36,US,Smart TV,Basic,Value Seeker,None,0,0,1
NFX001016,2023-11-02,2023-11-06,15.49,monthly,1,Partner Bundle,Web,1,20.2,10,3,0,1,0.44,US,Apple TV,Standard,Family,None,0,0,0
NFX001017,2024-07-13,2024-07-23,9.99,monthly,1,Paid Search,Android App,1,16.8,12,1,0,0,0.55,US,Web Browser,Basic,Value Seeker,None,1,1,0
NFX001018,2023-04-09,2024-06-04,6.99,monthly,1,App Store,Web,1,13.0,6,1,1,1,0.37,Mexico,Smart TV,Mobile,Family,None,0,0,0
NFX001019,2024-04-28,2024-05-11,6.99,monthly,1,Email Re-engagement,Android App,1,19.0,14,1,1,0,0.53,UK,Android Phone,Mobile,Young Adult,Family Share Prompt,1,0,0
NFX001020,2023-05-29,,22.99,monthly,1,Partner Bundle,Android App,1,23.8,14,3,0,1,0.55,US,Roku,Premium,Family,None,0,0,1
NFX001021,2024-08-20,,22.99,monthly,1,Paid Social,Android App,1,21.1,14,2,1,1,0.34,UK,Apple TV,Premium,Family,None,0,0,1
NFX001022,2024-11-24,,15.49,monthly,1,Organic Search,Partner Landing Page,1,13.2,10,3,0,1,0.39,Brazil,Android Phone,Standard,Family,None,0,0,1
NFX001023,2025-02-14,,9.99,monthly,1,Referral,Android App,1,19.3,11,2,1,1,0.33,Brazil,Web Browser,Basic,Binge Watcher,Friend Invite,0,0,1
NFX001024,2024-11-04,2025-01-20,15.49,monthly,0,App Store,Web,1,11.5,9,1,0,0,0.35,India,Smart TV,Standard,Value Seeker,None,0,0,0
NFX001025,2025-01-17,,9.99,monthly,1,TV Ad,Android App,0,10.8,6,2,0,0,0.26,Brazil,Web Browser,Basic,Young Adult,None,0,0,1
NFX001026,2023-07-24,2023-11-04,6.99,monthly,1,Referral,iOS App,1,16.4,13,3,1,1,0.43,Mexico,iPhone,Mobile,Family,Friend Invite,0,0,0
NFX001027,2023-04-24,2023-08-30,15.49,monthly,1,TV Ad,Web,1,7.3,6,2,0,0,0.46,UK,Roku,Standard,Young Adult,None,0,0,0
NFX001028,2024-08-18,2024-12-29,15.49,monthly,0,Referral,Partner Landing Page,1,23.0,12,3,0,0,0.39,India,iPad,Standard,Family,Friend Invite,0,0,0
NFX001029,2023-02-11,2023-07-14,15.49,monthly,1,Organic Search,Smart TV,1,27.4,21,1,1,0,0.36,Brazil,Web Browser,Standard,Family,None,0,0,0
NFX001030,2024-05-28,,6.99,monthly,1,Organic Search,iOS App,1,28.3,19,2,0,0,0.34,Brazil,iPhone,Mobile,Binge Watcher,None,0,0,1
NFX001031,2023-10-18,2024-04-15,9.99,monthly,1,App Store,Android App,0,15.4,7,1,0,1,0.09,Germany,iPad,Basic,Family,None,0,0,0
NFX001032,2025-02-24,,6.99,monthly,1,Paid Social,Web,1,5.5,2,1,0,0,0.46,Mexico,Android Phone,Mobile,Casual Viewer,None,0,0,1
NFX001033,2023-12-19,2024-01-06,6.99,monthly,1,Direct,Web,1,0,1,1,0,0,0.51,US,iPhone,Mobile,Casual Viewer,None,1,1,0
NFX001034,2023-02-02,,15.49,monthly,1,Organic Search,iOS App,1,21.1,16,4,0,1,0.53,US,Android Phone,Standard,Family,None,0,0,1
NFX001035,2024-10-04,2024-11-29,9.99,monthly,0,Paid Search,Web,1,15.3,7,1,0,0,0.42,US,Smart TV,Basic,Young Adult,None,0,0,0
NFX001036,2023-07-01,2024-03-14,15.49,monthly,1,Email Re-engagement,Partner Landing Page,1,3.4,2,2,0,0,0.54,Canada,Android Phone,Standard,Casual Viewer,None,0,0,0
NFX001037,2023-09-23,2024-01-27,15.49,monthly,1,Paid Social,iOS App,1,13.2,5,3,0,0,0.23,Canada,Android Tablet,Standard,Casual Viewer,None,0,0,0
NFX001038,2024-12-16,,69.99,annual,1,Partner Bundle,Partner Landing Page,1,20.2,11,2,1,0,0.27,Germany,Android Phone,Mobile,Binge Watcher,None,1,0,1
NFX001039,2023-01-16,,15.49,monthly,1,Organic Search,Partner Landing Page,1,25.2,16,1,1,0,0.41,US,Android Tablet,Standard,Young Adult,None,1,0,1
NFX001040,2024-03-19,2024-12-26,9.99,monthly,1,Partner Bundle,iOS App,1,11.0,5,1,1,0,0.39,Brazil,iPhone,Basic,Family,None,0,0,0
NFX001041,2023-03-24,,9.99,monthly,1,App Store,iOS App,1,19.0,9,1,0,0,0.46,US,Smart TV,Basic,Value Seeker,None,0,0,1
NFX001042,2023-01-19,2023-04-29,6.99,monthly,1,Paid Search,Web,1,6.4,5,2,1,0,0.35,US,iPhone,Mobile,Young Adult,None,1,1,0
NFX001043,2023-09-03,2024-01-13,154.99,annual,0,App Store,Web,1,24.5,11,3,0,0,0.46,India,Web Browser,Standard,Family,None,0,0,0
NFX001044,2024-05-01,,6.99,monthly,1,Partner Bundle,Web,1,21.0,10,3,0,0,0.31,Brazil,Android Tablet,Mobile,Binge Watcher,None,0,0,1
NFX001045,2025-02-08,,99.99,annual,1,Direct,Android App,0,22.7,17,1,0,0,0.28,US,Smart TV,Basic,Young Adult,None,1,1,1
NFX001046,2024-03-30,,15.49,monthly,1,App Store,Web,1,21.1,10,3,0,0,0.51,US,iPad,Standard,Young Adult,None,0,0,1
NFX001047,2024-08-25,,15.49,monthly,1,TV Ad,Web,0,26.8,11,2,1,0,0.47,UK,Roku,Standard,Binge Watcher,None,0,0,1
NFX001048,2024-05-27,2024-10-29,9.99,monthly,1,Organic Search,Web,1,19.6,8,2,0,1,0.51,US,Apple TV,Basic,Family,None,0,0,0
NFX001049,2024-04-11,,15.49,monthly,1,Paid Social,Android App,1,25.8,15,1,0,0,0.48,US,Roku,Standard,Young Adult,None,0,0,1
NFX001050,2023-05-29,,154.99,annual,1,Paid Search,Web,1,12.3,5,3,0,0,0.58,Mexico,Android Phone,Standard,Casual Viewer,None,0,0,1
NFX001051,2023-10-23,,9.99,monthly,1,App Store,Web,1,27.1,21,2,1,0,0.31,US,iPhone,Basic,Young Adult,None,0,0,1
NFX001052,2024-12-16,,22.99,monthly,0,Paid Social,Android App,1,32.0,20,3,1,0,0.23,US,Smart TV,Premium,Family,None,0,0,1
NFX001053,2024-08-22,2024-12-09,15.49,monthly,1,Partner Bundle,Smart TV,0,40.9,25,2,1,0,0.22,US,iPad,Standard,Binge Watcher,None,0,0,0
NFX001054,2024-01-21,2024-06-27,15.49,monthly,1,Partner Bundle,Android App,1,21.8,12,2,0,0,0.11,Brazil,Roku,Standard,Young Adult,None,0,0,0
NFX001055,2024-03-28,,6.99,monthly,1,Organic Search,iOS App,1,10.8,5,1,1,0,0.3,US,Android Tablet,Mobile,Young Adult,None,0,0,1
NFX001056,2023-10-31,2024-04-30,15.49,monthly,1,Partner Bundle,Smart TV,1,36.7,17,2,0,0,0.5,UK,Android Phone,Standard,Family,None,0,0,0
NFX001057,2023-02-16,2024-04-11,22.99,monthly,1,Paid Search,iOS App,1,29.1,15,2,0,0,0.39,US,iPad,Premium,Family,Family Share Prompt,1,2,0
NFX001058,2024-05-01,2025-01-21,9.99,monthly,1,TV Ad,Web,1,8.2,6,1,0,0,0.26,India,iPhone,Basic,Young Adult,None,0,0,0
NFX001059,2024-09-10,,22.99,monthly,1,Partner Bundle,iOS App,1,34.3,17,3,0,0,0.41,India,Roku,Premium,Binge Watcher,None,0,0,1
NFX001060,2023-09-18,2023-12-03,9.99,monthly,1,Organic Search,Smart TV,0,6.4,3,2,0,0,0.43,India,Apple TV,Basic,Young Adult,None,0,0,0
NFX001061,2023-04-19,2023-06-26,15.49,monthly,1,Referral,Android App,1,9.0,4,2,0,0,0.47,Germany,Smart TV,Standard,Casual Viewer,Friend Invite,0,0,0
NFX001062,2023-04-17,2023-06-21,15.49,monthly,1,Partner Bundle,Partner Landing Page,0,3.8,2,3,0,0,0.29,US,Smart TV,Standard,Casual Viewer,None,0,0,0
NFX001063,2023-03-21,2024-11-30,22.99,monthly,1,Organic Search,iOS App,1,15.4,7,2,0,0,0.5,Germany,iPad,Premium,Casual Viewer,None,0,0,0
NFX001064,2023-07-07,2023-08-31,22.99,monthly,0,Paid Social,Web,1,12.4,8,2,0,1,0.38,India,Apple TV,Premium,Value Seeker,None,0,0,0
NFX001065,2023-06-10,2023-06-23,9.99,monthly,1,Email Re-engagement,iOS App,1,10.8,6,1,0,1,0.46,India,Web Browser,Basic,Family,None,0,0,0
NFX001066,2024-07-30,,15.49,monthly,1,Partner Bundle,Web,1,26.1,13,2,0,0,0.47,Germany,Smart TV,Standard,Binge Watcher,None,0,0,1
NFX001067,2023-01-01,,154.99,annual,1,App Store,iOS App,1,39.5,30,3,0,0,0.37,US,iPhone,Standard,Binge Watcher,None,0,0,1
NFX001068,2023-11-03,2025-02-12,15.49,monthly,1,Email Re-engagement,Web,1,20.0,14,3,0,1,0.42,US,Android Phone,Standard,Family,None,0,0,0
NFX001069,2023-12-19,,22.99,monthly,1,Partner Bundle,Web,1,35.2,16,2,0,0,0.45,India,Smart TV,Premium,Binge Watcher,None,0,0,1
NFX001070,2023-10-29,2023-11-08,6.99,monthly,1,Partner Bundle,Web,1,5.3,3,3,0,0,0.55,US,iPad,Mobile,Young Adult,None,0,0,0
NFX001071,2023-12-08,,154.99,annual,1,Referral,Web,1,22.2,14,3,0,1,0.5,Mexico,Smart TV,Standard,Family,Friend Invite,0,0,1
NFX001072,2024-08-02,,15.49,monthly,1,Organic Search,iOS App,1,12.6,7,2,0,0,0.37,India,Roku,Standard,Young Adult,None,0,0,1
NFX001073,2024-10-06,,15.49,monthly,1,Direct,Web,1,25.7,18,3,0,0,0.4,US,Web Browser,Standard,Young Adult,None,0,0,1
NFX001074,2023-03-06,2023-08-24,6.99,monthly,1,Paid Search,Web,1,34.6,22,1,0,0,0.39,US,iPhone,Mobile,Binge Watcher,None,0,0,0
NFX001075,2024-09-11,,9.99,monthly,1,Direct,Web,1,12.3,5,1,0,0,0.4,Brazil,Apple TV,Basic,Value Seeker,None,0,0,1
NFX001076,2024-03-17,2024-03-31,22.99,monthly,1,App Store,Web,1,0,1,3,0,0,0.4,India,Web Browser,Premium,Value Seeker,None,0,0,0
NFX001077,2024-06-16,2024-10-24,15.49,monthly,1,Paid Social,iOS App,1,13.5,6,2,1,0,0.38,Brazil,Roku,Standard,Value Seeker,None,0,0,0
NFX001078,2023-08-10,2024-07-15,15.49,monthly,1,Email Re-engagement,Android App,0,15.9,13,3,0,0,0.35,US,Android Phone,Standard,Value Seeker,None,0,0,0
NFX001079,2023-11-04,2024-10-20,22.99,monthly,1,Paid Search,iOS App,1,24.6,13,3,0,0,0.3,US,Roku,Premium,Family,Family Share Prompt,0,0,0
NFX001080,2023-05-18,2023-09-13,22.99,monthly,1,Paid Search,Web,1,9.3,5,2,0,0,0.45,Mexico,Web Browser,Premium,Value Seeker,None,1,1,0
NFX001081,2025-02-20,,15.49,monthly,1,Organic Search,iOS App,1,28.9,12,3,1,0,0.52,US,Android Phone,Standard,Value Seeker,None,0,0,1
NFX001082,2023-02-26,2023-04-09,15.49,monthly,1,Paid Search,iOS App,1,19.4,11,3,0,0,0.52,US,Android Phone,Standard,Young Adult,None,0,0,0
NFX001083,2023-07-22,2023-09-07,9.99,monthly,1,Partner Bundle,Web,0,5.4,3,1,0,0,0.31,India,Roku,Basic,Casual Viewer,None,0,0,0
NFX001084,2024-01-06,2024-09-06,22.99,monthly,1,Paid Search,iOS App,1,12.2,10,2,1,0,0.52,Mexico,iPhone,Premium,Young Adult,None,0,0,0
NFX001085,2023-03-30,2023-06-22,9.99,monthly,1,Partner Bundle,iOS App,1,3.1,2,3,0,0,0.32,India,Android Phone,Basic,Casual Viewer,None,0,0,0
NFX001086,2023-09-19,2023-10-31,9.99,monthly,1,Paid Search,Android App,1,34.1,20,1,0,0,0.39,US,Android Phone,Basic,Binge Watcher,None,0,0,0
NFX001087,2023-01-13,2023-07-31,9.99,monthly,1,Direct,Web,1,14.4,7,2,1,0,0.36,US,Android Tablet,Basic,Young Adult,None,0,0,0
NFX001088,2023-11-09,2024-02-09,9.99,monthly,1,App Store,Android App,1,5.2,4,2,0,0,0.38,Canada,iPhone,Basic,Casual Viewer,None,0,0,0
NFX001089,2024-02-29,,154.99,annual,1,Partner Bundle,Web,1,5.7,3,4,0,0,0.21,Germany,Roku,Standard,Casual Viewer,None,0,0,1
NFX001090,2024-08-13,,15.49,monthly,1,Partner Bundle,Web,1,23.3,15,1,1,0,0.53,UK,Android Phone,Standard,Binge Watcher,None,0,0,1
NFX001091,2024-03-11,2024-04-10,15.49,monthly,1,TV Ad,Web,0,36.2,26,2,0,0,0.4,US,Android Tablet,Standard,Binge Watcher,None,0,0,0
NFX001092,2023-01-17,2024-03-18,9.99,monthly,1,Partner Bundle,iOS App,1,6.1,3,2,0,0,0.52,India,iPad,Basic,Value Seeker,None,0,0,0
NFX001093,2024-05-30,,15.49,monthly,1,Referral,Partner Landing Page,1,27.0,20,2,0,0,0.48,US,Apple TV,Standard,Binge Watcher,Friend Invite,0,0,1
NFX001094,2024-11-30,,6.99,monthly,1,Referral,Web,0,16.4,7,2,0,0,0.32,Canada,Android Phone,Mobile,Binge Watcher,Friend Invite,0,0,1
NFX001095,2024-11-20,2025-01-20,15.49,monthly,1,Direct,Android App,1,9.9,4,3,1,0,0.49,Mexico,Android Tablet,Standard,Young Adult,None,0,0,0
NFX001096,2023-07-31,2023-08-25,22.99,monthly,1,Referral,iOS App,1,23.1,9,2,1,0,0.41,India,Smart TV,Premium,Binge Watcher,Influencer Code,0,0,0
NFX001097,2024-01-25,2024-05-12,9.99,monthly,1,TV Ad,Web,0,6.6,4,3,0,0,0.31,US,Smart TV,Basic,Casual Viewer,None,0,0,0
NFX001098,2025-01-28,,22.99,monthly,1,Organic Search,Android App,1,18.1,13,3,0,0,0.34,US,iPad,Premium,Value Seeker,None,0,0,1
NFX001099,2023-09-16,2023-10-01,22.99,monthly,1,Email Re-engagement,iOS App,1,24.7,10,3,0,0,0.39,India,iPhone,Premium,Young Adult,None,1,0,0
NFX001100,2024-10-17,2024-11-23,9.99,monthly,1,Email Re-engagement,Partner Landing Page,1,13.9,6,2,0,0,0.25,US,iPhone,Basic,Casual Viewer,None,0,0,0
NFX001101,2024-06-03,,15.49,monthly,1,TV Ad,Partner Landing Page,1,28.4,13,2,0,1,0.56,Mexico,Android Phone,Standard,Family,None,0,0,1
NFX001102,2024-06-27,2024-10-23,15.49,monthly,1,Organic Search,Web,1,14.8,6,2,0,0,0.49,India,iPad,Standard,Casual Viewer,None,0,0,0
NFX001103,2024-06-18,2024-06-24,6.99,monthly,1,Referral,Smart TV,1,27.4,19,3,0,0,0.47,Germany,iPhone,Mobile,Binge Watcher,Family Share Prompt,0,0,0
NFX001104,2024-07-18,2024-11-20,15.49,monthly,1,Email Re-engagement,iOS App,1,15.8,7,2,1,0,0.51,Canada,Roku,Standard,Young Adult,None,0,0,0
NFX001105,2024-12-16,,15.49,monthly,1,Referral,Web,1,27.3,13,3,0,0,0.37,Brazil,Smart TV,Standard,Binge Watcher,Friend Invite,0,0,1
NFX001106,2023-09-12,,229.99,annual,1,App Store,Web,1,21.4,12,3,0,0,0.16,India,Android Phone,Premium,Family,None,1,1,1
NFX001107,2024-11-13,,15.49,monthly,1,Email Re-engagement,Web,1,28.2,22,3,0,0,0.37,US,Android Phone,Standard,Family,None,0,0,1
NFX001108,2024-09-07,,22.99,monthly,1,TV Ad,Web,1,21.1,9,2,0,0,0.49,Mexico,Smart TV,Premium,Family,None,0,0,1
NFX001109,2023-11-05,2025-01-21,22.99,monthly,1,Organic Search,Web,1,8.2,3,2,0,0,0.43,US,Android Tablet,Premium,Value Seeker,None,1,0,0
NFX001110,2024-11-05,,15.49,monthly,1,Referral,Smart TV,1,30.6,13,3,0,0,0.3,US,Smart TV,Standard,Binge Watcher,Friend Invite,1,0,1
NFX001111,2023-06-05,2023-08-19,15.49,monthly,1,Email Re-engagement,Smart TV,1,17.2,8,1,1,1,0.31,UK,iPhone,Standard,Young Adult,None,0,0,0
NFX001112,2023-08-26,2024-03-25,22.99,monthly,1,Organic Search,Smart TV,1,2.9,2,4,0,0,0.33,Mexico,iPad,Premium,Casual Viewer,None,0,0,0
NFX001113,2024-01-14,,15.49,monthly,1,Paid Search,Web,1,27.9,17,2,0,0,0.33,US,iPad,Standard,Family,None,0,0,1
NFX001114,2023-11-14,,9.99,monthly,1,Paid Social,Smart TV,1,10.4,6,1,0,0,0.43,UK,iPhone,Basic,Family,None,0,0,1
NFX001115,2023-12-25,2024-05-05,9.99,monthly,1,Organic Search,Web,1,9.3,5,1,0,0,0.48,Brazil,Roku,Basic,Value Seeker,Friend Invite,0,0,0
NFX001116,2024-04-04,2024-04-26,6.99,monthly,1,Paid Social,iOS App,1,18.5,14,2,0,0,0.42,Brazil,Android Tablet,Mobile,Value Seeker,Friend Invite,0,0,0
NFX001117,2024-04-27,2024-10-22,22.99,monthly,1,TV Ad,Partner Landing Page,1,11.5,7,3,0,1,0.47,India,Apple TV,Premium,Value Seeker,None,0,0,0
NFX001118,2025-01-29,,15.49,monthly,1,Organic Search,Android App,1,22.9,12,3,0,0,0.49,US,Web Browser,Standard,Binge Watcher,None,1,0,1
NFX001119,2023-01-13,2024-06-03,229.99,annual,1,Referral,Web,1,26.8,14,3,0,0,0.37,US,Smart TV,Premium,Family,Family Share Prompt,0,0,0
NFX001120,2024-01-16,,15.49,monthly,1,Direct,iOS App,1,23.1,17,2,0,0,0.54,Canada,Web Browser,Standard,Family,None,0,0,1
NFX001121,2023-07-31,,99.99,annual,1,Email Re-engagement,Android App,1,24.9,11,2,0,0,0.3,US,Android Phone,Basic,Value Seeker,None,0,0,1
NFX001122,2023-02-13,2023-07-11,15.49,monthly,1,TV Ad,Web,0,27.0,12,3,0,0,0.34,India,iPhone,Standard,Binge Watcher,None,0,0,0
NFX001123,2023-10-10,,9.99,monthly,1,App Store,iOS App,1,29.4,14,2,1,1,0.45,US,Roku,Basic,Family,None,0,0,1
NFX001124,2024-01-08,2024-08-20,6.99,monthly,1,Referral,Web,0,18.8,8,3,1,0,0.39,India,Web Browser,Mobile,Casual Viewer,Friend Invite,0,0,0
NFX001125,2024-08-13,,15.49,monthly,1,Paid Social,Smart TV,0,21.2,14,3,1,0,0.42,UK,Android Phone,Standard,Family,None,1,0,1
NFX001126,2023-01-07,2023-01-11,15.49,monthly,1,Organic Search,Web,1,24.2,20,4,0,1,0.46,Canada,Android Phone,Standard,Family,None,0,0,0
NFX001127,2024-07-12,2025-01-09,6.99,monthly,1,App Store,Web,1,21.6,14,2,1,0,0.58,US,iPhone,Mobile,Binge Watcher,None,0,0,0
NFX001128,2023-04-25,2023-04-28,15.49,monthly,0,App Store,Android App,0,16.5,7,4,1,1,0.25,Mexico,iPhone,Standard,Family,None,0,0,0
NFX001129,2023-10-20,2024-06-02,9.99,monthly,1,Referral,Partner Landing Page,1,17.1,10,1,0,1,0.57,US,Android Phone,Basic,Family,Friend Invite,0,0,0
NFX001130,2023-06-21,2024-07-20,15.49,monthly,1,TV Ad,Android App,0,10.4,6,3,1,0,0.13,US,Android Tablet,Standard,Young Adult,None,0,0,0
NFX001131,2023-06-07,2023-09-02,99.99,annual,1,Referral,Smart TV,1,23.2,18,1,0,0,0.52,Canada,iPhone,Basic,Young Adult,Friend Invite,0,0,0
NFX001132,2024-06-23,,6.99,monthly,1,Paid Search,Web,1,11.6,5,3,0,0,0.39,US,Android Phone,Mobile,Young Adult,None,0,0,1
NFX001133,2024-04-23,,15.49,monthly,1,App Store,Web,1,0,1,3,0,0,0.33,UK,Smart TV,Standard,Casual Viewer,None,0,0,1
NFX001134,2024-12-31,2025-01-02,15.49,monthly,1,TV Ad,Web,1,14.9,10,2,0,0,0.31,India,iPad,Standard,Value Seeker,None,0,0,0
NFX001135,2024-10-19,2025-01-20,15.49,monthly,1,Organic Search,Web,1,28.7,14,2,1,0,0.36,US,Android Phone,Standard,Binge Watcher,None,0,0,0
NFX001136,2023-09-03,2023-09-23,15.49,monthly,1,Referral,Android App,1,15.4,8,3,1,0,0.65,Mexico,Web Browser,Standard,Value Seeker,Friend Invite,0,0,0
NFX001137,2023-09-02,2024-05-09,6.99,monthly,1,Referral,Web,1,15.9,6,2,0,1,0.37,US,Smart TV,Mobile,Family,Friend Invite,0,0,0
NFX001138,2023-11-25,2024-02-25,22.99,monthly,1,Email Re-engagement,Web,1,8.5,4,3,1,1,0.47,US,Android Phone,Premium,Casual Viewer,None,0,0,0
NFX001139,2023-09-09,2023-09-17,15.49,monthly,1,Organic Search,Web,1,10.9,6,4,0,0,0.52,Brazil,iPad,Standard,Casual Viewer,None,0,0,0
NFX001140,2024-03-29,,6.99,monthly,1,Organic Search,iOS App,1,17.8,9,3,0,0,0.51,US,Android Phone,Mobile,Family,None,0,0,1
NFX001141,2023-10-04,2024-05-14,15.49,monthly,0,Organic Search,Android App,1,31.3,14,3,1,1,0.4,UK,Roku,Standard,Young Adult,None,0,0,0
NFX001142,2024-02-18,2024-09-27,9.99,monthly,1,Email Re-engagement,Android App,1,10.2,8,4,0,0,0.29,Mexico,Smart TV,Basic,Young Adult,None,0,0,0
NFX001143,2023-10-12,2023-12-01,15.49,monthly,1,Partner Bundle,iOS App,1,9.3,5,4,0,0,0.5,US,Smart TV,Standard,Value Seeker,None,0,0,0
NFX001144,2023-08-16,2023-08-31,9.99,monthly,1,Direct,Web,1,2.0,1,2,0,0,0.5,Canada,iPhone,Basic,Value Seeker,Friend Invite,0,0,0
NFX001145,2024-12-02,,6.99,monthly,1,Paid Search,Android App,0,14.3,6,1,0,0,0.22,Mexico,Web Browser,Mobile,Value Seeker,None,0,0,1
NFX001146,2024-05-28,2025-01-25,15.49,monthly,1,App Store,Smart TV,0,26.0,16,2,0,0,0.33,US,iPad,Standard,Family,None,0,0,0
NFX001147,2024-01-14,,229.99,annual,1,Paid Search,iOS App,1,13.0,8,3,0,0,0.51,Mexico,Smart TV,Premium,Young Adult,None,0,0,1
NFX001148,2024-03-31,2024-10-31,6.99,monthly,1,Organic Search,Web,1,8.5,6,1,0,0,0.61,US,Apple TV,Mobile,Young Adult,None,0,0,0
NFX001149,2024-06-19,2024-10-26,15.49,monthly,1,Direct,Web,1,10.1,5,3,0,0,0.31,Brazil,Android Phone,Standard,Casual Viewer,None,0,0,0
NFX001150,2024-02-29,2024-12-08,9.99,monthly,1,Paid Search,Web,1,22.5,9,3,0,1,0.43,US,iPhone,Basic,Family,None,0,0,0
NFX001151,2024-06-08,2024-06-16,15.49,monthly,1,Partner Bundle,Android App,1,0.2,1,1,0,0,0.37,Brazil,Apple TV,Standard,Casual Viewer,None,0,0,0
NFX001152,2024-09-18,,9.99,monthly,1,Referral,Web,1,15.9,9,3,0,0,0.48,Mexico,Roku,Basic,Young Adult,Friend Invite,0,0,1
NFX001153,2023-05-19,2024-01-20,9.99,monthly,1,Partner Bundle,Web,1,19.2,9,2,0,0,0.38,US,Android Phone,Basic,Young Adult,None,0,0,0
NFX001154,2024-10-16,,15.49,monthly,1,Direct,iOS App,0,19.1,16,2,1,0,0.24,India,Web Browser,Standard,Value Seeker,None,0,0,1
NFX001155,2023-12-29,2024-01-16,9.99,monthly,0,Direct,iOS App,1,19.4,9,2,0,0,0.31,Brazil,Android Phone,Basic,Family,None,0,0,0
NFX001156,2023-11-13,2023-11-22,15.49,monthly,0,Organic Search,Smart TV,0,18.4,13,1,0,1,0.2,Brazil,Web Browser,Standard,Family,None,0,0,0
NFX001157,2024-03-06,2024-08-26,15.49,monthly,1,Organic Search,Android App,1,18.2,10,2,0,0,0.47,US,Web Browser,Standard,Young Adult,None,0,0,0
NFX001158,2023-07-06,2024-05-05,6.99,monthly,1,Partner Bundle,Web,1,31.8,17,2,0,0,0.56,Mexico,Web Browser,Mobile,Binge Watcher,Family Share Prompt,0,0,0
NFX001159,2024-07-15,2024-10-25,6.99,monthly,1,TV Ad,Web,1,7.8,3,2,0,1,0.36,Canada,iPhone,Mobile,Family,None,1,2,0
NFX001160,2023-10-07,2024-09-06,15.49,monthly,0,Email Re-engagement,Android App,1,19.3,15,3,1,0,0.32,India,iPad,Standard,Binge Watcher,None,0,0,0
NFX001161,2024-07-11,,15.49,monthly,1,App Store,Android App,1,8.3,4,2,0,0,0.34,Germany,Roku,Standard,Value Seeker,None,0,0,1
NFX001162,2024-03-29,,15.49,monthly,1,Paid Search,iOS App,1,24.3,17,4,0,0,0.35,Germany,Web Browser,Standard,Family,None,0,0,1
NFX001163,2024-07-13,2024-07-30,15.49,monthly,1,Organic Search,Smart TV,0,27.0,12,2,1,0,0.27,India,Smart TV,Standard,Binge Watcher,None,0,0,0
NFX001164,2024-08-23,,15.49,monthly,1,Organic Search,iOS App,1,10.6,5,3,0,0,0.3,US,Smart TV,Standard,Family,None,1,1,1
NFX001165,2024-04-16,2024-05-25,99.99,annual,1,App Store,Web,1,10.6,8,2,1,0,0.48,UK,Smart TV,Basic,Young Adult,None,0,0,0
NFX001166,2025-02-25,,6.99,monthly,1,Paid Social,Android App,1,8.0,4,2,0,0,0.51,US,iPhone,Mobile,Value Seeker,None,0,0,1
NFX001167,2024-05-09,,229.99,annual,1,Direct,Android App,1,25.4,12,3,0,0,0.29,India,Roku,Premium,Binge Watcher,None,0,0,1
NFX001168,2024-09-24,,22.99,monthly,1,Paid Search,Web,1,9.1,6,4,1,0,0.4,Germany,Android Phone,Premium,Value Seeker,None,0,0,1
NFX001169,2024-03-13,2024-06-03,6.99,monthly,1,Direct,Android App,1,20.3,8,1,0,0,0.54,US,Android Phone,Mobile,Family,None,0,0,0
